315	35
316	35
317	35
318	166
319	166
320	166
321	166
322	166
323	42
324	42
325	42
326	42
327	42
328	42
329	42
330	109
331	109
332	109
333	109
334	109
335	109
336	109
337	109
338	109
339	109
340	109
341	109
342	71
343	71
344	71
345	13
346	13
347	13
348	13
349	13
350	5
351	5
352	5
353	5
354	5
355	5
356	5
357	165
358	165
359	165
360	165
361	165
362	165
363	165
364	65
365	65
366	65
367	65
368	65
369	65
370	101
371	101
372	101
373	101
374	101
375	101
376	5
377	5
378	5
379	5
380	5
381	5
382	5
383	105
384	134
385	5
386	5
387	41
388	41
389	133
390	41
391	41
392	41
393	41
394	41
395	41
396	41
397	41
398	137
399	32
400	41
401	41
402	10
403	10
404	10
405	10
406	10
407	10
408	7
409	7
410	179
411	179
412	179
413	179
414	179
415	179
416	179
417	179
418	141
419	141
420	89
421	141
422	222
423	222
424	222
425	222
426	136
427	136
428	136
429	136
430	172
431	172
432	5
433	83
434	172
435	113
436	113
437	113
438	139
439	139
440	139
441	139
442	139
443	139
444	139
445	15
446	15
447	15
448	15
449	15
450	15
451	393
452	393
453	89
454	393
455	393
456	393
457	70
458	70
459	70
460	70
461	70
462	103
463	103
464	103
465	103
466	10
467	10
468	10
469	10
470	10
471	31
472	31
473	31
474	31
475	10
476	10
477	10
478	25
479	83
480	25
481	25
482	25
483	25
484	83
485	83
486	25
487	25
488	25
489	105
490	134
491	25
492	25
493	25
494	25
495	25
496	25
497	25
498	25
499	25
500	83
501	25
502	25
503	83
504	25
505	83
506	25
507	25
508	25
509	25
510	25
511	83
512	25
513	146
514	146
515	146
516	146
517	146
518	146
519	132
520	132
521	132
522	132
523	132
524	132
525	168
526	168
527	168
528	168
529	168
530	168
531	168
532	168
533	151
534	151
535	151
536	151
537	151
538	151
539	89
540	89
541	89
542	89
543	89
544	89
545	89
546	89
547	89
548	89
549	89
550	89
551	89
552	83
553	83
554	83
555	83
556	83
557	83
558	83
559	83
560	83
561	83
562	83
563	83
564	83
565	83
566	83
567	141
568	141
569	141
570	141
571	317
572	317
573	317
574	317
575	317
576	317
577	76
578	76
579	76
580	76
581	76
582	56
583	56
584	25
585	56
586	25
587	148
588	148
589	148
590	148
591	148
592	337
593	337
594	337
595	197
596	197
597	197
598	197
599	197
600	105
601	105
602	105
603	105
604	53
605	53
606	53
607	53
608	81
609	81
610	81
611	81
612	96
613	96
614	96
615	96
616	96
617	96
618	96
619	96
620	96
621	96
622	96
623	96
624	160
625	96
626	99
627	99
628	51
629	51
630	51
631	51
632	51
633	51
634	51
635	51
636	51
637	51
638	8
639	8
640	8
641	8
642	8
643	8
644	8
645	8
646	8
647	8
648	8
649	51
650	51
651	51
652	51
653	77
654	77
655	77
656	77
657	77
658	77
659	77
660	184
661	184
662	184
663	184
664	89
665	89
666	89
667	89
668	184
669	184
670	184
671	184
672	184
673	105
674	105
675	105
676	96
677	96
678	96
679	96
680	96
681	96
682	96
683	105
684	105
685	105
686	105
687	38
688	38
689	38
690	38
691	38
692	38
693	89
694	89
695	89
696	53
697	53
698	154
699	154
700	154
701	154
702	154
703	154
704	154
705	154
706	154
707	154
708	184
709	184
710	184
711	184
712	184
713	184
714	335
715	335
716	335
717	55
718	55
719	55
720	55
721	55
722	103
723	103
724	51
725	51
726	184
727	105
728	184
729	184
730	142
731	142
732	142
733	142
734	142
735	118
736	118
737	118
738	118
739	118
740	118
741	32
742	77
743	77
744	77
745	77
746	86
747	86
748	86
749	86
750	197
751	197
752	197
753	197
754	197
755	197
756	197
757	15
758	15
759	15
760	15
761	15
762	15
763	15
764	15
765	10
766	10
767	10
768	10
769	25
770	10
771	41
772	41
773	41
774	41
775	41
776	41
777	41
778	129
779	41
780	41
781	41
782	41
783	41
784	41
785	41
786	171
787	171
788	171
789	171
790	171
791	175
792	175
793	175
794	175
795	175
796	141
797	141
798	141
799	141
800	141
801	141
802	174
803	174
804	174
805	388
806	99
807	388
808	53
809	53
810	174
811	174
812	53
813	53
814	53
815	174
816	53
817	50
818	50
819	50
820	50
821	334
822	334
823	334
824	334
825	334
826	134
827	134
828	148
829	134
830	134
831	134
832	5
833	5
834	5
835	32
836	32
837	38
838	38
839	38
840	38
841	38
842	129
843	129
844	129
845	129
846	129
847	129
848	129
849	129
850	105
851	105
852	8
853	105
854	105
855	8
856	105
857	228
858	105
859	12
860	12
861	12
862	12
863	12
864	12
865	101
866	101
867	101
868	101
869	11
870	11
871	11
872	11
873	11
874	11
875	11
876	11
877	11
878	129
879	36
880	129
881	129
882	129
883	12
884	12
885	12
886	12
887	133
888	133
889	133
890	133
891	133
892	133
893	167
894	167
895	167
896	167
897	167
898	189
899	189
900	189
901	189
902	133
903	133
904	133
905	133
906	133
907	133
908	133
909	133
910	133
911	15
912	15
913	15
914	15
915	81
916	15
917	15
918	15
919	15
920	15
921	15
922	15
923	15
924	51
925	51
926	51
927	51
928	51
929	5
930	51
931	140
932	140
933	140
934	140
935	140
936	140
937	140
938	140
939	140
940	140
941	140
942	140
943	140
944	140
945	140
946	140
947	140
948	140
949	140
950	51
951	79
952	51
953	38
954	38
955	38
956	38
957	38
958	38
959	26
960	26
961	26
962	26
963	38
964	38
965	38
966	38
967	38
968	38
969	38
970	38
971	38
972	83
973	83
974	83
975	94
976	94
977	94
978	94
979	94
980	94
981	48
982	48
983	48
984	179
985	179
986	40
987	40
988	40
989	40
990	40
991	40
992	40
993	40
994	40
995	40
996	40
997	40
998	40
999	40
1000	40
1001	146
1002	146
1003	146
1004	146
1005	146
1006	71
1007	146
1008	146
1009	146
1010	146
1011	146
1012	146
1013	146
1014	105
1015	105
1016	105
1017	105
1018	105
1019	105
1020	174
1021	174
1022	174
1023	174
1024	174
1025	161
1026	116
1027	161
1028	161
1029	161
1030	161
1031	161
1032	161
1033	77
1034	77
1035	77
1036	77
1037	5
1038	5
1039	5
1040	5
1041	5
1042	116
1043	5
1044	5
1045	5
1046	5
1047	5
1048	142
1049	142
1050	142
1051	142
1052	142
1053	142
1054	142
1055	142
1056	142
1057	142
1058	142
1059	142
1060	142
1061	142
1062	142
1063	142
1064	142
1065	142
1066	142
1067	142
1068	142
1069	142
1070	142
1071	134
1072	142
1073	142
1074	142
1075	142
1076	142
1077	142
1078	139
1079	142
1080	142
1081	83
1082	83
1083	83
1084	179
1085	179
1086	179
1087	179
1088	108
1089	108
1090	66
1091	66
1092	66
1093	66
1094	66
1095	66
1096	66
1097	38
1098	38
1099	103
1100	103
1101	103
1102	42
1103	42
1104	66
1105	66
1106	66
1107	146
1108	66
1109	167
1110	167
1111	96
1112	35
1113	96
1114	96
1115	96
1116	96
1117	96
1118	96
1119	96
1120	96
1121	96
1122	96
1123	96
1124	96
1125	96
1126	179
1127	96
1128	96
1129	96
1130	71
1131	71
1132	15
1133	71
1134	71
1135	71
1136	15
1137	15
1138	15
1139	15
1140	15
1141	15
1142	15
1143	15
1144	15
1145	15
1146	15
1147	15
1148	15
1149	15
1150	15
1151	15
1152	20
1153	20
1154	20
1155	20
1156	48
1157	48
1158	48
1159	48
1160	48
1161	48
1162	48
1163	48
1164	48
1165	48
1166	25
1167	25
1168	25
1169	134
1170	134
1171	134
1172	134
1173	134
1174	134
1175	139
1176	139
1177	139
1178	139
1179	161
1180	161
1181	161
1182	161
1183	268
1184	268
1185	166
1186	166
1187	166
1188	166
1189	139
1190	83
1191	10
1192	83
1193	32
1194	32
1195	134
1196	134
1197	96
1198	96
1199	96
1200	96
1201	96
1202	96
1203	96
1204	96
1205	96
1206	96
1207	174
1208	174
1209	174
1210	174
1211	174
1212	168
1213	168
1214	168
1215	65
1216	65
1217	65
1218	65
1219	65
1220	141
1221	142
1222	105
1223	105
1224	105
1225	105
1226	105
1227	105
1228	105
1229	105
1230	113
1231	113
1232	113
1233	113
1234	113
1235	113
1236	173
1237	173
1238	173
1239	37
1240	37
1241	37
1242	37
1243	37
1244	37
1245	37
1246	37
1247	37
1248	37
1249	37
1250	37
1251	37
1252	37
1253	37
1254	148
1255	148
1256	148
1257	148
1258	148
1259	148
1260	148
1261	148
1262	148
1263	148
1264	134
1265	148
1266	148
1267	148
1268	148
1269	148
1270	148
1271	148
1272	148
1273	148
1274	10
1275	148
1276	148
1277	148
1278	148
1279	70
1280	70
1281	146
1282	70
1283	70
1284	146
1285	70
1286	86
1287	86
1288	86
1289	86
1290	86
1291	86
1292	89
1293	89
1294	89
1295	89
1296	89
1297	89
1298	89
1299	89
1300	89
1301	89
1302	89
1303	89
1304	89
1305	89
1306	89
1307	89
1308	89
1309	89
1310	89
1311	89
1312	89
1313	89
1314	89
1315	89
1316	89
1317	89
1318	89
1319	89
1320	89
1321	89
1322	89
1323	89
1324	179
1325	141
1326	179
1327	141
1328	141
1329	179
1330	179
1331	179
1332	179
1333	179
1334	179
1335	179
1336	179
1337	179
1338	179
1339	179
1340	179
1341	179
1342	179
1343	179
1344	179
1345	179
1346	179
1347	179
1348	179
1349	179
1350	179
1351	179
1352	179
1353	179
1354	179
1355	179
1356	179
1357	179
1358	179
1359	179
1360	179
1361	141
1362	179
1363	179
1364	141
1365	179
1366	179
1367	179
1368	141
1369	179
1370	179
1371	179
1372	179
1373	179
1374	179
1375	141
1376	179
1377	179
1378	179
1379	179
1380	179
1381	53
1382	179
1383	179
1384	179
1385	179
1386	179
1387	179
1388	179
1389	179
1390	179
1391	179
1392	153
1393	179
1394	179
1395	179
1396	179
1397	162
1398	162
1399	162
1400	162
1401	162
1402	162
1403	162
1404	174
1405	174
1406	174
1407	174
1408	174
1409	174
1410	174
1411	174
1412	174
1413	174
1414	174
1415	174
1416	174
1417	174
1418	174
1419	174
1420	174
1421	6
1422	6
1423	6
1424	6
1425	6
1426	6
1427	174
1428	174
1429	174
1430	174
1431	174
1432	139
1433	139
1434	139
1435	171
1436	171
1437	168
1438	168
1439	189
1440	179
1441	189
1442	189
1443	189
1444	189
1445	99
1446	99
1447	99
1448	99
1449	99
1450	99
1451	99
1452	99
1453	10
1454	10
1455	10
1456	10
1457	10
1458	10
1459	10
1460	25
1461	25
1462	25
1463	25
1464	25
1465	115
1466	115
1467	115
1468	115
1469	115
1470	115
1471	115
1472	115
1473	104
1474	104
1475	104
1476	104
1477	104
1478	104
1479	104
1480	104
1481	180
1482	180
1483	180
1484	180
1485	180
1486	414
1487	414
1488	414
1489	414
1490	414
1491	104
1492	104
1493	104
1494	104
1495	104
1496	104
1497	104
1498	104
1499	8
1500	8
1501	8
1502	8
1503	8
1504	87
1505	87
1506	87
1507	87
1508	87
1509	87
1510	87
1511	87
1512	87
1513	87
1514	87
1515	19
1516	87
1517	19
1518	87
1519	180
1520	180
1521	87
1522	141
1523	141
1524	113
1525	113
1526	184
1527	184
1528	113
1529	13
1530	13
1531	168
1532	13
1533	13
1534	13
1535	13
1536	13
1537	13
1538	13
1539	76
1540	13
1541	76
1542	76
1543	99
1544	99
1545	99
1546	193
1547	193
1548	99
1549	174
1550	174
1551	174
1552	174
1553	174
1554	48
1555	48
1556	48
1557	48
1558	48
1559	48
1560	48
1561	57
1562	57
1563	57
1564	57
1565	124
1566	161
1567	74
1568	124
1569	124
1570	124
1571	165
1572	165
1573	165
1574	191
1575	191
1576	191
1577	191
1578	191
1579	191
1580	191
1581	191
1582	191
1583	101
1584	101
1585	101
1586	101
1587	101
1588	64
1589	101
1590	101
1591	101
1592	101
1593	101
1594	101
1595	101
1596	101
1597	101
1598	101
1599	101
1600	101
1601	101
1602	101
1603	53
1604	53
1605	53
1606	53
1607	307
1608	307
1609	307
1610	307
1611	307
1612	307
1613	307
1614	307
1615	307
1616	101
1617	101
1618	101
1619	101
1620	77
1621	77
1622	77
1623	77
1624	77
1625	77
1626	48
1627	74
1628	48
1629	74
1630	48
1631	79
1632	79
1633	79
1634	79
1635	79
1636	13
1637	13
1638	13
1639	13
1640	13
1641	13
1642	13
1643	86
1644	86
1645	86
1646	86
1647	86
1648	10
1649	10
1650	10
1651	10
1652	10
1653	77
1654	77
1655	105
1656	77
1657	77
1658	77
1659	77
1660	77
1661	77
1662	77
1663	77
1664	77
1665	77
1666	77
1667	77
1668	77
1669	77
1670	77
1671	77
1672	105
1673	77
1674	77
1675	77
1676	77
1677	77
1678	77
1679	77
1680	77
1681	71
1682	71
1683	71
1684	71
1685	71
1686	71
1687	71
1688	71
1689	71
1690	11
1691	11
1692	11
1693	11
1694	11
1695	11
1696	11
1697	10
1698	10
1699	10
1700	10
1701	10
1702	25
1703	10
1704	10
1705	10
1706	10
1707	10
1708	173
1709	10
1710	10
1711	10
1712	10
1713	7
1714	7
1715	7
1716	7
1717	7
1718	7
1719	7
1720	134
1721	134
1722	134
1723	134
1724	56
1725	56
1726	56
1727	56
1728	56
1729	56
1730	70
1731	70
1732	70
1733	70
1734	181
1735	181
1736	181
1737	181
1738	181
1739	181
1740	181
1741	152
1742	152
1743	26
1744	26
1745	26
1746	26
1747	26
1748	228
1749	228
1750	228
1751	228
1752	228
1753	228
1754	121
1755	228
1756	228
1757	228
1758	121
1759	228
1760	228
1761	228
1762	228
1763	228
1764	25
1765	228
1766	228
1767	12
1768	12
1769	177
1770	177
1771	177
1772	177
1773	177
1774	184
1775	184
1776	184
1777	184
1778	184
1779	184
1780	184
1781	184
1782	184
1783	184
1784	184
1785	184
1786	89
1787	89
1788	89
1789	89
1790	5
1791	5
1792	5
1793	5
1794	105
1795	5
1796	103
1797	103
1798	103
1799	103
1800	99
1801	99
1802	99
1803	99
1804	99
1805	99
1806	99
1807	99
1808	99
1809	99
1810	99
1811	99
1812	99
1813	99
1814	367
1815	367
1816	367
1817	367
1818	367
1819	367
1820	113
1821	113
1822	113
1823	1
1824	1
1825	1
1826	1
1827	1
1828	1
1829	1
1830	1
1831	1
1832	1
1833	1
1834	1
1835	1
1836	1
1837	1
1838	1
1839	1
1840	1
1841	1
1842	1
1843	1
1844	1
1845	1
1846	1
1847	1
1848	1
1849	1
1850	1
1851	1
1852	1
1853	5
1854	173
1855	79
1856	5
1857	165
1858	78
1859	165
1860	5
1861	5
1862	5
1863	5
1864	139
1865	139
1866	139
1867	19
1868	19
1869	19
1870	19
1871	19
1872	19
1873	19
1874	19
1875	19
1876	19
1877	19
1878	19
1879	180
1880	180
1881	180
1882	180
1883	180
1884	180
1885	180
1886	180
1887	180
1888	180
1889	180
1890	180
1891	180
1892	180
1893	180
1894	180
1895	13
1896	10
1897	10
1898	25
1899	10
1900	10
1901	10
1902	81
1903	81
1904	116
1905	10
1906	10
1907	10
1908	10
1909	10
1910	83
1911	83
1912	141
1913	83
1914	83
1915	141
1916	141
1917	141
1918	141
1919	141
1920	141
1921	141
1922	141
1923	141
1924	30
1925	30
1926	30
1927	30
1928	30
1929	180
1930	180
1931	180
1932	180
1933	180
1934	180
1935	180
1936	134
1937	134
1938	70
1939	134
1940	134
1941	134
1942	134
1943	134
1944	134
1945	134
1946	134
1947	134
1948	121
1949	121
1950	121
1951	121
1952	121
1953	121
1954	89
1955	89
1956	89
1957	89
1958	105
1959	105
1960	31
1961	31
1962	31
1963	31
1964	31
1965	31
1966	31
1967	31
1968	31
1969	53
1970	53
1971	53
1972	334
1973	334
1974	334
1975	334
1976	334
1977	334
1978	10
1979	10
1980	10
1981	10
1982	10
1983	10
1984	26
1985	26
1986	26
1987	26
1988	26
1989	11
1990	14
1991	11
1992	11
1993	11
1994	11
1995	11
1996	11
1997	11
1998	11
1999	11
2000	11
2001	11
2002	11
2003	11
2004	11
2005	11
2006	11
2007	11
2008	11
2009	11
2010	11
2011	11
2012	11
2013	11
2014	11
2015	11
2016	228
2017	228
2018	228
2019	228
2020	228
2021	228
2022	228
2023	228
2024	186
2025	10
2026	186
2027	11
2028	11
2029	11
2030	11
2031	11
2032	11
2033	11
2034	88
2035	11
2036	11
2037	11
2038	11
2039	11
2040	11
2041	11
2042	11
2043	11
2044	11
2045	11
2046	11
2047	11
2048	11
2049	11
2050	11
2051	11
2052	11
2053	11
2054	11
2055	11
2056	11
2057	11
2058	146
2059	146
2060	146
2061	146
2062	380
2063	380
2064	31
2065	31
2066	31
2067	31
2068	31
2069	146
2070	146
2071	146
2072	146
2073	139
2074	134
2075	134
2076	134
2077	134
2078	134
2079	134
2080	134
2081	10
2082	10
2083	10
2084	10
2085	10
2086	10
2087	10
2088	10
2089	10
2090	10
2091	10
2092	10
2093	10
2094	10
2095	10
2096	10
2097	10
2098	89
2099	89
2100	89
2101	89
2102	89
2103	89
2104	10
2105	10
2106	10
2107	10
2108	79
2109	79
2110	79
2111	79
2112	79
2113	161
2114	161
2115	74
2116	161
2117	161
2118	32
2119	32
2120	32
2121	32
2122	32
2123	156
2124	156
2125	156
2126	156
2127	156
2128	156
2129	141
2130	141
2131	141
2132	141
2133	141
2134	141
2135	86
2136	86
2137	86
2138	86
2139	86
2140	86
2141	86
2142	13
2143	13
2144	13
2145	13
2146	13
2147	146
2148	146
2149	146
2150	146
2151	146
2152	146
2153	105
2154	105
2155	105
2156	105
2157	105
2158	105
2159	167
2160	167
2161	167
2162	167
2163	167
2164	188
2165	188
2166	188
2167	188
2168	188
2169	188
2170	188
2171	188
2172	188
2173	188
2174	188
2175	188
2176	188
2177	76
2178	76
2179	76
2180	76
2181	76
2182	76
2183	76
2184	76
2185	76
2186	76
2187	34
2188	34
2189	34
2190	34
2191	34
2192	141
2193	141
2194	141
2195	141
2196	111
2197	111
2198	111
2199	111
2200	111
2201	111
2202	111
2203	111
2204	111
2205	111
2206	111
2207	188
2208	188
2209	7
2210	188
2211	188
2212	188
2213	188
2214	188
2215	188
2216	188
2217	188
2218	188
2219	188
2220	188
2221	188
2222	188
2223	188
2224	188
2225	188
2226	188
2227	188
2228	188
2229	188
2230	188
2231	88
2232	88
2233	88
2234	88
2235	88
2236	88
2237	88
2238	88
2239	88
2240	88
2241	10
2242	10
2243	10
2244	79
2245	79
2246	79
2247	25
2248	25
2249	25
2250	53
2251	25
2252	25
2253	79
2254	79
2255	20
2256	79
2257	83
2258	83
2259	174
2260	174
2261	174
2262	174
2263	174
2264	174
2265	174
2266	174
2267	174
2268	25
2269	25
2270	25
2271	25
2272	25
2273	25
2274	25
2275	25
2276	25
2277	25
2278	25
2279	77
2280	25
2281	25
2282	10
2283	10
2284	58
2285	10
2286	53
2287	53
2288	53
2289	53
2290	53
2291	77
2292	81
2293	93
2294	77
2295	77
2296	77
2297	77
2298	77
2299	42
2300	42
2301	42
2302	42
2303	77
2304	77
2305	66
2306	66
2307	66
2308	133
2309	66
2310	66
2311	66
2312	66
2313	57
2314	57
2315	57
2316	57
2317	57
2318	8
2319	8
2320	8
2321	8
2322	8
2323	10
2324	96
2325	10
2326	10
2327	10
2328	10
2329	104
2330	104
2331	104
2332	104
2333	104
2334	180
2335	104
2336	189
2337	189
2338	10
2339	10
2340	10
2341	10
2342	10
2343	10
2344	10
2345	10
2346	10
2347	10
2348	96
2349	96
2350	96
2351	96
2352	96
2353	96
2354	96
2355	10
2356	99
2357	99
2358	40
2359	50
2360	40
2361	50
2362	40
2363	40
2364	40
2365	40
2366	40
2367	40
2368	19
2369	19
2370	19
2371	146
2372	146
2373	146
2374	146
2375	146
2376	146
2377	5
2378	5
2379	5
2380	5
2381	5
2382	5
2383	162
2384	162
2385	162
2386	162
2387	162
2388	5
2389	5
2390	5
2391	5
2392	5
2393	172
2394	5
2395	172
2396	172
2397	5
2398	172
2399	5
2400	5
2401	5
2402	5
2403	5
2404	5
2405	5
2406	5
2407	105
2408	105
2409	105
2410	105
2411	105
2412	105
2413	105
2414	105
2415	334
2416	38
2417	334
2418	173
2419	173
2420	173
2421	76
2422	76
2423	88
2424	88
2425	88
2426	88
2427	88
2428	88
2429	88
2430	88
2431	88
2432	88
2433	88
2434	88
2435	88
2436	88
2437	88
2438	88
2439	88
2440	154
2441	154
2442	88
2443	88
2444	88
2445	88
2446	88
2447	88
2448	88
2449	88
2450	88
2451	88
2452	88
2453	88
2454	88
2455	88
2456	88
2457	88
2458	88
2459	20
2460	20
2461	20
2462	20
2463	88
2464	88
2465	88
2466	88
2467	88
2468	65
2469	65
2470	23
2471	23
2472	23
2473	88
2474	88
2475	88
2476	88
2477	88
2478	88
2479	34
2480	34
2481	34
2482	34
2483	34
2484	34
2485	34
2486	34
2487	34
2488	11
2489	11
2490	11
2491	7
2492	11
2493	11
2494	7
2495	11
2496	7
2497	11
2498	17
2499	17
2500	94
2501	17
2502	17
2503	56
2504	56
2505	56
2506	56
2507	56
2508	13
2509	13
2510	13
2511	13
2512	13
2513	13
2514	13
2515	13
2516	13
2517	146
2518	146
2519	146
2520	146
2521	146
2522	154
2523	154
2524	154
2525	154
2526	172
2527	172
2528	172
2529	172
2530	172
2531	197
2532	197
2533	197
2534	197
2535	32
2536	32
2537	32
2538	32
2539	32
2540	32
2541	32
2542	32
2543	32
2544	32
2545	32
2546	32
2547	32
2548	32
2549	32
2550	32
2551	32
2552	32
2553	32
2554	32
2555	32
2556	32
2557	32
2558	32
2559	32
2560	32
2561	32
2562	32
2563	32
2564	32
2565	32
2566	32
2567	32
2568	32
2569	32
2570	58
2571	58
2572	58
2573	58
2574	133
2575	133
2576	133
2577	133
2578	71
2579	71
2580	71
2581	42
2582	42
2583	42
2584	42
2585	42
2586	173
2587	173
2588	173
2589	173
2590	173
2591	173
2592	173
2593	88
2594	88
2595	88
2596	88
2597	88
2598	134
2599	134
2600	167
2601	180
2602	167
2603	167
2604	167
2605	167
2606	167
2607	167
2608	167
2609	167
2610	167
2611	167
2612	167
2613	167
2614	167
2615	167
2616	134
2617	134
2618	134
2619	134
2620	141
2621	134
2622	134
2623	134
2624	134
2625	197
2626	197
2627	197
2628	197
2629	89
2630	89
2631	89
2632	89
2633	89
2634	186
2635	186
2636	186
2637	186
2638	186
2639	179
2640	179
2641	179
2642	179
2643	179
2644	139
2645	77
2646	139
2647	139
2648	66
2649	66
2650	66
2651	66
2652	66
2653	66
2654	12
2655	12
2656	12
2657	23
2658	12
2659	12
2660	12
2661	12
2662	12
2663	12
2664	12
2665	12
2666	12
2667	12
2668	12
2669	12
2670	12
2671	334
2672	334
2673	334
2674	334
2675	334
2676	334
2677	115
2678	115
2679	115
2680	115
2681	115
2682	115
2683	115
2684	115
2685	115
2686	139
2687	139
2688	134
2689	139
2690	139
2691	96
2692	96
2693	96
2694	96
2695	147
2696	147
2697	147
2698	147
2699	147
2700	81
2701	81
2702	81
2703	81
2704	81
2705	81
2706	81
2707	115
2708	115
2709	115
2710	115
2711	115
2712	115
2713	115
2714	188
2715	188
2716	188
2717	188
2718	188
2719	188
2720	188
2721	72
2722	72
2723	72
2724	72
2725	72
2726	72
2727	72
2728	72
2729	72
2730	72
2731	72
2732	72
2733	72
2734	109
2735	109
2736	109
2737	109
2738	152
2739	152
2740	152
2741	152
2742	152
2743	15
2744	15
2745	19
2746	15
2747	15
2748	15
2749	134
2750	15
2751	115
2752	115
2753	115
2754	115
2755	115
2756	115
2757	115
2758	115
2759	115
2760	115
2761	115
2762	115
2763	71
2764	71
2765	71
2766	71
2767	71
2768	71
2769	33
2770	33
2771	15
2772	15
2773	15
2774	15
2775	15
2776	15
2777	15
2778	15
2779	15
2780	15
2781	15
2782	15
2783	15
2784	15
2785	15
2786	173
2787	173
2788	173
2789	173
2790	97
2791	97
2792	97
2793	97
2794	97
2795	97
2796	97
2797	97
2798	97
2799	97
2800	38
2801	38
2802	38
2803	38
2804	38
2805	38
2806	167
2807	167
2808	167
2809	167
2810	38
2811	38
2812	133
2813	38
2814	38
2815	133
2816	38
2817	38
2818	38
2819	38
2820	38
2821	146
2822	38
2823	38
2824	25
2825	25
2826	25
2827	25
2828	152
2829	152
2830	152
2831	152
2832	152
2833	103
2834	103
2835	395
2836	395
2837	395
2838	395
2839	395
2840	395
2841	395
2842	395
2843	70
2844	395
2845	395
2846	70
2847	395
2848	395
2849	395
2850	395
2851	395
2852	395
2853	395
2854	395
2855	395
2856	395
2857	395
2858	395
2859	395
2860	395
2861	395
2862	395
2863	395
2864	395
2865	395
2866	395
2867	189
2868	395
2869	395
2870	70
2871	80
2872	80
2873	80
2874	80
2875	80
2876	112
2877	112
2878	112
2879	112
2880	112
2881	197
2882	197
2883	197
2884	197
2885	197
2886	197
2887	53
2888	53
2889	53
2890	94
2891	53
2892	2
2893	2
2894	2
2895	2
2896	2
2897	173
2898	173
2899	60
2900	60
2901	60
2902	52
2903	52
2904	52
2905	52
2906	52
2907	52
2908	79
2909	79
2910	79
2911	79
2912	79
2913	79
2914	79
2915	79
2916	79
2917	72
2918	72
2919	72
2920	72
2921	72
2922	72
2923	13
2924	13
2925	13
2926	13
2927	105
2928	105
2929	105
2930	70
2931	70
2932	70
2933	70
2934	70
2935	70
2936	70
2937	70
2938	70
2939	139
2940	139
2941	139
2942	139
2943	139
2944	134
2945	32
2946	32
2947	32
2948	32
2949	32
2950	142
2951	142
2952	142
2953	142
2954	142
2955	32
2956	32
2957	32
2958	32
2959	105
2960	32
2961	32
2962	32
2963	32
2964	32
2965	32
2966	32
2967	32
2968	32
2969	173
2970	83
2971	83
2972	83
2973	83
2974	83
2975	83
2976	83
2977	94
2978	94
2979	94
2980	53
2981	141
2982	53
2983	146
2984	146
2985	12
2986	12
2987	12
2988	12
2989	12
2990	12
2991	12
2992	53
2993	53
2994	53
2995	53
2996	8
2997	8
2998	56
2999	56
